Incident ID,Start_Date_Time,Crime Name1,Police District Name,hour,weekday
201557722,2025-12-29 11:00:00,Crime Against Property,GERMANTOWN,11,Monday
201557769,2025-12-29 11:00:00,Crime Against Property,BETHESDA,11,Monday
201557709,2025-12-29 10:45:00,Crime Against Property,SILVER SPRING,10,Monday
201557705,2025-12-29 10:41:00,Crime Against Property,BETHESDA,10,Monday
201557702,2025-12-29 10:34:00,Crime Against Society,TAKOMA PARK,10,Monday
201557737,2025-12-29 10:30:00,Crime Against Society,BETHESDA,10,Monday
201557882,2025-12-29 10:00:00,Crime Against Property,MONTGOMERY VILLAGE,10,Monday
201557706,2025-12-29 09:40:00,Crime Against Society,BETHESDA,9,Monday
201557965,2025-12-29 09:22:00,Crime Against Property,ROCKVILLE,9,Monday
201559447,2025-12-29 09:00:00,Crime Against Property,MONTGOMERY VILLAGE,9,Monday
201557698,2025-12-29 08:41:00,Crime Against Society,BETHESDA,8,Monday
201557708,2025-12-29 08:06:00,Crime Against Person,ROCKVILLE,8,Monday
201557693,2025-12-29 07:31:00,Crime Against Society,ROCKVILLE,7,Monday
201557719,2025-12-29 07:30:00,Crime Against Property,MONTGOMERY VILLAGE,7,Monday
201557711,2025-12-29 06:54:00,Crime Against Society,ROCKVILLE,6,Monday
201558014,2025-12-29 06:37:00,Crime Against Society,WHEATON,6,Monday
201557717,2025-12-29 06:36:00,Crime Against Property,WHEATON,6,Monday
201557692,2025-12-29 06:15:00,Crime Against Property,SILVER SPRING,6,Monday
201560942,2025-12-29 03:44:00,Crime Against Property,BETHESDA,3,Monday
201557787,2025-12-29 02:39:00,Crime Against Property,SILVER SPRING,2,Monday
201557720,2025-12-29 02:37:00,Crime Against Property,BETHESDA,2,Monday
201557688,2025-12-29 02:29:00,Crime Against Property,SILVER SPRING,2,Monday
201558129,2025-12-29 02:14:00,Crime Against Property,WHEATON,2,Monday
201557759,2025-12-29 01:31:00,Crime Against Society,MONTGOMERY VILLAGE,1,Monday
201557759,2025-12-29 01:31:00,Crime Against Person,MONTGOMERY VILLAGE,1,Monday
201557759,2025-12-29 01:31:00,Crime Against Society,MONTGOMERY VILLAGE,1,Monday
201558788,2025-12-29 01:18:00,Crime Against Society,MONTGOMERY VILLAGE,1,Monday
201557685,2025-12-29 00:56:00,Crime Against Person,SILVER SPRING,0,Monday
201557687,2025-12-29 00:28:00,Crime Against Person,MONTGOMERY VILLAGE,0,Monday
201557947,2025-12-29 00:24:00,Crime Against Society,MONTGOMERY VILLAGE,0,Monday
201557681,2025-12-29 00:24:00,Crime Against Society,SILVER SPRING,0,Monday
201557686,2025-12-29 00:22:00,Crime Against Property,BETHESDA,0,Monday
201557684,2025-12-29 00:13:00,Crime Against Society,SILVER SPRING,0,Monday
201559049,2025-12-29 00:00:00,Crime Against Property,SILVER SPRING,0,Monday
201557697,2025-12-29 00:00:00,Crime Against Property,MONTGOMERY VILLAGE,0,Monday
201557868,2025-12-28 23:31:00,Crime Against Society,MONTGOMERY VILLAGE,23,Sunday
201557683,2025-12-28 22:55:00,Crime Against Society,GERMANTOWN,22,Sunday
201557672,2025-12-28 22:39:00,Crime Against Society,MONTGOMERY VILLAGE,22,Sunday
201557751,2025-12-28 22:37:00,Crime Against Society,MONTGOMERY VILLAGE,22,Sunday
201557680,2025-12-28 22:31:00,Crime Against Society,SILVER SPRING,22,Sunday
201557670,2025-12-28 22:16:00,Crime Against Society,WHEATON,22,Sunday
201557678,2025-12-28 22:16:00,Crime Against Society,SILVER SPRING,22,Sunday
201557734,2025-12-28 22:00:00,Crime Against Property,WHEATON,22,Sunday
201559761,2025-12-28 22:00:00,Crime Against Property,ROCKVILLE,22,Sunday
201557673,2025-12-28 21:58:00,Crime Against Person,MONTGOMERY VILLAGE,21,Sunday
201557674,2025-12-28 21:55:00,Crime Against Person,MONTGOMERY VILLAGE,21,Sunday
201557775,2025-12-28 21:37:00,Crime Against Property,BETHESDA,21,Sunday
201557671,2025-12-28 21:15:00,Crime Against Society,BETHESDA,21,Sunday
201557669,2025-12-28 21:06:00,Crime Against Society,WHEATON,21,Sunday
201557735,2025-12-28 21:00:00,Crime Against Person,MONTGOMERY VILLAGE,21,Sunday
201557665,2025-12-28 20:58:00,Crime Against Person,GERMANTOWN,20,Sunday
201557666,2025-12-28 20:38:00,Crime Against Society,SILVER SPRING,20,Sunday
201557666,2025-12-28 20:38:00,Crime Against Property,SILVER SPRING,20,Sunday
201557666,2025-12-28 20:38:00,Crime Against Society,SILVER SPRING,20,Sunday
201557666,2025-12-28 20:38:00,Crime Against Society,SILVER SPRING,20,Sunday
201557666,2025-12-28 20:38:00,Crime Against Person,SILVER SPRING,20,Sunday
201557679,2025-12-28 20:30:00,Crime Against Not a Crime,BETHESDA,20,Sunday
201557694,2025-12-28 20:30:00,Crime Against Property,WHEATON,20,Sunday
201560089,2025-12-28 20:25:00,Crime Against Society,WHEATON,20,Sunday
201557746,2025-12-28 20:00:00,Crime Against Property,BETHESDA,20,Sunday
201557676,2025-12-28 20:00:00,Crime Against Not a Crime,BETHESDA,20,Sunday
201557675,2025-12-28 19:49:00,Crime Against Society,MONTGOMERY VILLAGE,19,Sunday
201557660,2025-12-28 19:22:00,Crime Against Property,BETHESDA,19,Sunday
201557668,2025-12-28 19:11:00,Crime Against Society,ROCKVILLE,19,Sunday
201557667,2025-12-28 19:10:00,Crime Against Not a Crime,WHEATON,19,Sunday
201557677,2025-12-28 19:02:00,Crime Against Person,TAKOMA PARK,19,Sunday
201559064,2025-12-28 19:00:00,Crime Against Property,SILVER SPRING,19,Sunday
201557704,2025-12-28 19:00:00,Crime Against Property,BETHESDA,19,Sunday
201557748,2025-12-28 19:00:00,Crime Against Property,GERMANTOWN,19,Sunday
201557703,2025-12-28 19:00:00,Crime Against Property,GERMANTOWN,19,Sunday
201558201,2025-12-28 18:52:00,Crime Against Society,WHEATON,18,Sunday
201557657,2025-12-28 18:30:00,Crime Against Society,GERMANTOWN,18,Sunday
201557656,2025-12-28 18:15:00,Crime Against Person,SILVER SPRING,18,Sunday
201557785,2025-12-28 17:46:00,Crime Against Property,SILVER SPRING,17,Sunday
201557659,2025-12-28 17:44:00,Crime Against Property,GERMANTOWN,17,Sunday
201561584,2025-12-28 17:37:00,Crime Against Property,WHEATON,17,Sunday
201557661,2025-12-28 17:24:00,Crime Against Person,BETHESDA,17,Sunday
201557658,2025-12-28 17:11:00,Crime Against Society,SILVER SPRING,17,Sunday
201559750,2025-12-28 17:00:00,Crime Against Property,MONTGOMERY VILLAGE,17,Sunday
201557730,2025-12-28 17:00:00,Crime Against Society,WHEATON,17,Sunday
201557894,2025-12-28 17:00:00,Crime Against Property,ROCKVILLE,17,Sunday
201557645,2025-12-28 16:47:00,Crime Against Society,SILVER SPRING,16,Sunday
201557652,2025-12-28 16:28:00,Crime Against Society,SILVER SPRING,16,Sunday
201557648,2025-12-28 16:11:00,Crime Against Property,TAKOMA PARK,16,Sunday
201557772,2025-12-28 16:00:00,Crime Against Property,BETHESDA,16,Sunday
201557653,2025-12-28 15:59:00,Crime Against Property,WHEATON,15,Sunday
201557650,2025-12-28 15:44:00,Crime Against Society,WHEATON,15,Sunday
201557650,2025-12-28 15:44:00,Crime Against Society,WHEATON,15,Sunday
201557736,2025-12-28 15:19:00,Crime Against Property,MONTGOMERY VILLAGE,15,Sunday
201558475,2025-12-28 15:18:00,Crime Against Society,TAKOMA PARK,15,Sunday
201557885,2025-12-28 15:00:00,Crime Against Property,MONTGOMERY VILLAGE,15,Sunday
201557817,2025-12-28 15:00:00,Crime Against Property,WHEATON,15,Sunday
201559699,2025-12-28 15:00:00,Crime Against Property,WHEATON,15,Sunday
201557646,2025-12-28 14:49:00,Crime Against Society,ROCKVILLE,14,Sunday
201557638,2025-12-28 14:35:00,Crime Against Property,BETHESDA,14,Sunday
201557635,2025-12-28 14:34:00,Crime Against Property,BETHESDA,14,Sunday
201557634,2025-12-28 14:04:00,Crime Against Person,BETHESDA,14,Sunday
201557629,2025-12-28 13:44:00,Crime Against Society,WHEATON,13,Sunday
201557633,2025-12-28 13:19:00,Crime Against Property,SILVER SPRING,13,Sunday
201557690,2025-12-28 12:50:00,Crime Against Person,GERMANTOWN,12,Sunday
201557640,2025-12-28 12:42:00,Crime Against Society,ROCKVILLE,12,Sunday
201557640,2025-12-28 12:42:00,Crime Against Society,ROCKVILLE,12,Sunday
201557701,2025-12-28 12:35:00,Crime Against Society,SILVER SPRING,12,Sunday
201557631,2025-12-28 12:17:00,Crime Against Person,GERMANTOWN,12,Sunday
201557632,2025-12-28 12:07:00,Crime Against Property,WHEATON,12,Sunday
201557632,2025-12-28 12:07:00,Crime Against Person,WHEATON,12,Sunday
201557626,2025-12-28 11:56:00,Crime Against Society,SILVER SPRING,11,Sunday
201557620,2025-12-28 11:51:00,Crime Against Society,ROCKVILLE,11,Sunday
201557614,2025-12-28 11:28:00,Crime Against Property,BETHESDA,11,Sunday
201557628,2025-12-28 11:17:00,Crime Against Society,WHEATON,11,Sunday
201557623,2025-12-28 11:12:00,Crime Against Property,BETHESDA,11,Sunday
201557664,2025-12-28 11:00:00,Crime Against Person,BETHESDA,11,Sunday
201557741,2025-12-28 10:41:00,Crime Against Property,SILVER SPRING,10,Sunday
201557700,2025-12-28 10:40:00,Crime Against Property,BETHESDA,10,Sunday
201557615,2025-12-28 10:33:00,Crime Against Society,BETHESDA,10,Sunday
201557622,2025-12-28 10:05:00,Crime Against Person,SILVER SPRING,10,Sunday
201557618,2025-12-28 10:01:00,Crime Against Person,BETHESDA,10,Sunday
201557617,2025-12-28 09:43:00,Crime Against Property,MONTGOMERY VILLAGE,9,Sunday
201558699,2025-12-28 09:00:00,Crime Against Property,BETHESDA,9,Sunday
201558001,2025-12-28 09:00:00,Crime Against Property,MONTGOMERY VILLAGE,9,Sunday
201557605,2025-12-28 08:40:00,Crime Against Society,ROCKVILLE,8,Sunday
201557607,2025-12-28 08:15:00,Crime Against Society,SILVER SPRING,8,Sunday
201557682,2025-12-28 08:00:00,Crime Against Property,MONTGOMERY VILLAGE,8,Sunday
201557682,2025-12-28 08:00:00,Crime Against Property,MONTGOMERY VILLAGE,8,Sunday
201557603,2025-12-28 05:49:00,Crime Against Property,SILVER SPRING,5,Sunday
201558188,2025-12-28 04:51:00,Crime Against Society,MONTGOMERY VILLAGE,4,Sunday
201557938,2025-12-28 03:55:00,Crime Against Society,GERMANTOWN,3,Sunday
201559767,2025-12-28 03:49:00,Crime Against Society,MONTGOMERY VILLAGE,3,Sunday
201557739,2025-12-28 03:30:00,Crime Against Property,WHEATON,3,Sunday
201559814,2025-12-28 02:05:00,Crime Against Society,ROCKVILLE,2,Sunday
201559814,2025-12-28 02:05:00,Crime Against Society,ROCKVILLE,2,Sunday
201557625,2025-12-28 01:30:00,Crime Against Property,BETHESDA,1,Sunday
201557654,2025-12-28 01:30:00,Crime Against Property,GERMANTOWN,1,Sunday
201557624,2025-12-28 01:00:00,Crime Against Property,BETHESDA,1,Sunday
201557601,2025-12-28 00:53:00,Crime Against Society,GERMANTOWN,0,Sunday
201557600,2025-12-28 00:22:00,Crime Against Society,GERMANTOWN,0,Sunday
201557884,2025-12-28 00:01:00,Crime Against Society,SILVER SPRING,0,Sunday
201557903,2025-12-28 00:00:00,Crime Against Society,ROCKVILLE,0,Sunday
201559845,2025-12-28 00:00:00,Crime Against Society,WHEATON,0,Sunday
201557799,2025-12-27 23:50:00,Crime Against Property,SILVER SPRING,23,Saturday
201558214,2025-12-27 23:42:00,Crime Against Society,ROCKVILLE,23,Saturday
201558651,2025-12-27 23:26:00,Crime Against Society,MONTGOMERY VILLAGE,23,Saturday
201557655,2025-12-27 23:20:00,Crime Against Society,MONTGOMERY VILLAGE,23,Saturday
201557892,2025-12-27 23:13:00,Crime Against Society,MONTGOMERY VILLAGE,23,Saturday
201557630,2025-12-27 23:00:00,Crime Against Person,SILVER SPRING,23,Saturday
201557598,2025-12-27 22:12:00,Crime Against Person,MONTGOMERY VILLAGE,22,Saturday
201557590,2025-12-27 21:42:00,Crime Against Not a Crime,BETHESDA,21,Saturday
201557597,2025-12-27 21:41:00,Crime Against Society,MONTGOMERY VILLAGE,21,Saturday
201557662,2025-12-27 21:25:00,Crime Against Society,MONTGOMERY VILLAGE,21,Saturday
201557594,2025-12-27 21:16:00,Crime Against Society,SILVER SPRING,21,Saturday
201557585,2025-12-27 21:16:00,Crime Against Property,SILVER SPRING,21,Saturday
201557651,2025-12-27 21:07:00,Crime Against Society,SILVER SPRING,21,Saturday
201557584,2025-12-27 21:04:00,Crime Against Society,SILVER SPRING,21,Saturday
201557589,2025-12-27 21:02:00,Crime Against Society,WHEATON,21,Saturday
201557583,2025-12-27 21:02:00,Crime Against Property,SILVER SPRING,21,Saturday
201557596,2025-12-27 21:02:00,Crime Against Society,BETHESDA,21,Saturday
201557637,2025-12-27 21:00:00,Crime Against Property,BETHESDA,21,Saturday
201557609,2025-12-27 21:00:00,Crime Against Property,BETHESDA,21,Saturday
201557581,2025-12-27 20:53:00,Crime Against Society,SILVER SPRING,20,Saturday
201557591,2025-12-27 20:15:00,Crime Against Person,SILVER SPRING,20,Saturday
201559634,2025-12-27 20:00:00,Crime Against Property,MONTGOMERY VILLAGE,20,Saturday
201557716,2025-12-27 19:47:00,Crime Against Society,SILVER SPRING,19,Saturday
201557763,2025-12-27 19:39:00,Crime Against Society,GERMANTOWN,19,Saturday
201557641,2025-12-27 19:20:00,Crime Against Property,SILVER SPRING,19,Saturday
201557577,2025-12-27 19:04:00,Crime Against Society,SILVER SPRING,19,Saturday
201557572,2025-12-27 18:37:00,Crime Against Person,WHEATON,18,Saturday
201557612,2025-12-27 18:30:00,Crime Against Property,SILVER SPRING,18,Saturday
201557588,2025-12-27 18:18:00,Crime Against Property,ROCKVILLE,18,Saturday
201557576,2025-12-27 18:04:00,Crime Against Society,ROCKVILLE,18,Saturday
201557571,2025-12-27 18:01:00,Crime Against Society,ROCKVILLE,18,Saturday
201557663,2025-12-27 18:00:00,Crime Against Property,SILVER SPRING,18,Saturday
201557761,2025-12-27 18:00:00,Crime Against Property,MONTGOMERY VILLAGE,18,Saturday
201557758,2025-12-27 18:00:00,Crime Against Property,MONTGOMERY VILLAGE,18,Saturday
201557567,2025-12-27 17:55:00,Crime Against Property,WHEATON,17,Saturday
201557733,2025-12-27 17:31:00,Crime Against Property,BETHESDA,17,Saturday
201557733,2025-12-27 17:31:00,Crime Against Property,BETHESDA,17,Saturday
201557606,2025-12-27 17:21:00,Crime Against Property,ROCKVILLE,17,Saturday
201557804,2025-12-27 17:00:00,Crime Against Property,SILVER SPRING,17,Saturday
201557579,2025-12-27 16:48:00,Crime Against Property,BETHESDA,16,Saturday
201557574,2025-12-27 16:36:00,Crime Against Person,BETHESDA,16,Saturday
201557593,2025-12-27 16:36:00,Crime Against Society,GERMANTOWN,16,Saturday
201557595,2025-12-27 16:34:00,Crime Against Society,SILVER SPRING,16,Saturday
201557573,2025-12-27 16:30:00,Crime Against Society,SILVER SPRING,16,Saturday
201557599,2025-12-27 16:20:00,Crime Against Property,WHEATON,16,Saturday
201557552,2025-12-27 16:15:00,Crime Against Property,WHEATON,16,Saturday
201557587,2025-12-27 16:07:00,Crime Against Property,BETHESDA,16,Saturday
201557586,2025-12-27 15:54:00,Crime Against Society,SILVER SPRING,15,Saturday
201557554,2025-12-27 15:48:00,Crime Against Society,SILVER SPRING,15,Saturday
201559933,2025-12-27 15:37:00,Crime Against Society,WHEATON,15,Saturday
201557561,2025-12-27 15:31:00,Crime Against Society,SILVER SPRING,15,Saturday
201557553,2025-12-27 15:17:00,Crime Against Society,MONTGOMERY VILLAGE,15,Saturday
201557558,2025-12-27 15:15:00,Crime Against Property,GERMANTOWN,15,Saturday
201557539,2025-12-27 14:54:00,Crime Against Property,MONTGOMERY VILLAGE,14,Saturday
201557541,2025-12-27 14:13:00,Crime Against Property,ROCKVILLE,14,Saturday
201557608,2025-12-27 13:42:00,Crime Against Society,ROCKVILLE,13,Saturday
201559493,2025-12-27 13:00:00,Crime Against Society,WHEATON,13,Saturday
201557543,2025-12-27 12:57:00,Crime Against Property,MONTGOMERY VILLAGE,12,Saturday
201557555,2025-12-27 12:39:00,Crime Against Society,ROCKVILLE,12,Saturday
201557707,2025-12-27 12:26:00,Crime Against Society,SILVER SPRING,12,Saturday
201557533,2025-12-27 12:17:00,Crime Against Society,WHEATON,12,Saturday
201557531,2025-12-27 12:00:00,Crime Against Not a Crime,BETHESDA,12,Saturday
201558898,2025-12-27 12:00:00,Crime Against Property,WHEATON,12,Saturday
201557866,2025-12-27 12:00:00,Crime Against Property,GERMANTOWN,12,Saturday
201559560,2025-12-27 12:00:00,Crime Against Property,ROCKVILLE,12,Saturday
201557712,2025-12-27 12:00:00,Crime Against Property,SILVER SPRING,12,Saturday
201557544,2025-12-27 11:30:00,Crime Against Society,MONTGOMERY VILLAGE,11,Saturday
201557529,2025-12-27 11:12:00,Crime Against Society,WHEATON,11,Saturday
201558122,2025-12-27 11:06:00,Crime Against Property,GERMANTOWN,11,Saturday
201557528,2025-12-27 10:51:00,Crime Against Property,TAKOMA PARK,10,Saturday
201557521,2025-12-27 10:43:00,Crime Against Society,WHEATON,10,Saturday
201557524,2025-12-27 10:20:00,Crime Against Society,BETHESDA,10,Saturday
201557526,2025-12-27 09:45:00,Crime Against Person,ROCKVILLE,9,Saturday
201557526,2025-12-27 09:45:00,Crime Against Society,ROCKVILLE,9,Saturday
201557536,2025-12-27 09:43:00,Crime Against Property,MONTGOMERY VILLAGE,9,Saturday
201559510,2025-12-27 09:41:00,Crime Against Property,BETHESDA,9,Saturday
201557542,2025-12-27 09:18:00,Crime Against Property,GERMANTOWN,9,Saturday
201557522,2025-12-27 09:00:00,Crime Against Person,ROCKVILLE,9,Saturday
201557518,2025-12-27 07:18:00,Crime Against Property,GERMANTOWN,7,Saturday
201557519,2025-12-27 06:21:00,Crime Against Society,GERMANTOWN,6,Saturday
201557514,2025-12-27 05:38:00,Crime Against Person,GERMANTOWN,5,Saturday
201557512,2025-12-27 05:35:00,Crime Against Society,TAKOMA PARK,5,Saturday
201557569,2025-12-27 05:33:00,Crime Against Person,MONTGOMERY VILLAGE,5,Saturday
201557592,2025-12-27 05:00:00,Crime Against Property,ROCKVILLE,5,Saturday
201557616,2025-12-27 04:00:00,Crime Against Property,SILVER SPRING,4,Saturday
201558252,2025-12-27 03:25:00,Crime Against Society,MONTGOMERY VILLAGE,3,Saturday
201557507,2025-12-27 03:13:00,Crime Against Society,MONTGOMERY VILLAGE,3,Saturday
201557611,2025-12-27 03:00:00,Crime Against Property,SILVER SPRING,3,Saturday
201557509,2025-12-27 02:56:00,Crime Against Society,WHEATON,2,Saturday
201558216,2025-12-27 02:33:00,Crime Against Society,ROCKVILLE,2,Saturday
201557505,2025-12-27 01:43:00,Crime Against Society,BETHESDA,1,Saturday
201557534,2025-12-27 01:17:00,Crime Against Society,MONTGOMERY VILLAGE,1,Saturday
201557568,2025-12-27 01:16:00,Crime Against Society,MONTGOMERY VILLAGE,1,Saturday
201557557,2025-12-27 00:08:00,Crime Against Society,MONTGOMERY VILLAGE,0,Saturday
201558912,2025-12-27 00:00:00,Crime Against Property,SILVER SPRING,0,Saturday
201557627,2025-12-27 00:00:00,Crime Against Property,ROCKVILLE,0,Saturday
201557527,2025-12-27 00:00:00,Crime Against Society,GERMANTOWN,0,Saturday
201558392,2025-12-27 00:00:00,Crime Against Property,MONTGOMERY VILLAGE,0,Saturday
201557506,2025-12-26 23:58:00,Crime Against Society,GERMANTOWN,23,Friday
201557550,2025-12-26 23:00:00,Crime Against Person,GERMANTOWN,23,Friday
201557550,2025-12-26 23:00:00,Crime Against Property,GERMANTOWN,23,Friday
201557560,2025-12-26 22:40:00,Crime Against Society,GERMANTOWN,22,Friday
201557540,2025-12-26 22:00:00,Crime Against Not a Crime,ROCKVILLE,22,Friday
201557516,2025-12-26 21:45:00,Crime Against Property,SILVER SPRING,21,Friday
201557508,2025-12-26 21:14:00,Crime Against Person,MONTGOMERY VILLAGE,21,Friday
201557499,2025-12-26 21:14:00,Crime Against Property,GERMANTOWN,21,Friday
201557575,2025-12-26 21:12:00,Crime Against Society,SILVER SPRING,21,Friday
201557491,2025-12-26 20:52:00,Crime Against Property,ROCKVILLE,20,Friday
201557570,2025-12-26 20:30:00,Crime Against Property,ROCKVILLE,20,Friday
201557493,2025-12-26 20:28:00,Crime Against Society,BETHESDA,20,Friday
201557484,2025-12-26 20:21:00,Crime Against Property,ROCKVILLE,20,Friday
201557498,2025-12-26 20:18:00,Crime Against Society,MONTGOMERY VILLAGE,20,Friday
201557613,2025-12-26 20:09:00,Crime Against Society,TAKOMA PARK,20,Friday
201558146,2025-12-26 20:00:00,Crime Against Person,BETHESDA,20,Friday
201557485,2025-12-26 19:50:00,Crime Against Property,BETHESDA,19,Friday
201557723,2025-12-26 19:46:00,Crime Against Property,WHEATON,19,Friday
201557490,2025-12-26 19:36:00,Crime Against Society,WHEATON,19,Friday
201557487,2025-12-26 19:34:00,Crime Against Society,ROCKVILLE,19,Friday
201557497,2025-12-26 19:30:00,Crime Against Property,TAKOMA PARK,19,Friday
201557497,2025-12-26 19:30:00,Crime Against Property,TAKOMA PARK,19,Friday
201557494,2025-12-26 19:14:00,Crime Against Society,BETHESDA,19,Friday
201557486,2025-12-26 19:13:00,Crime Against Person,BETHESDA,19,Friday
201558080,2025-12-26 18:45:00,Crime Against Property,ROCKVILLE,18,Friday
